year,oshpd_id,county_number,county_name,facility_name,dba_address1,dba_city,dba_zip_code,license_category_desc,teaching_hospital_desc,licensed_bed_size,er_service_level,sex_male,sex_female,sex_unk,age_01_09,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_,age_under_1,age_unknown,asian_pacific_island,black,hispanic,native_american_eski,other_race,unknown_race,white,acute_care,against_medical_advice,died,hospice_care,home_health_service,residential_care,routine,psychiatric_care,sn_ic_care,medi_cal,medicare,other_payer,private_coverage,selfpay,all_other,english,spanish,ed_admit,ed_visit
2012,106150788,15,Kern,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,93301,General Acute Care,0.0,200-299,BASIC,24806.0,33907.0,0.0,9804.0,7098.0,11073.0,7813.0,6911.0,5709.0,3522.0,2264.0,1656.0,2857.0,6.0,330.0,7147.0,27470.0,88.0,698.0,218.0,22762.0,850.0,3326.0,45.0,16.0,20.0,38.0,53780.0,60.0,195.0,27200.0,8434.0,2304.0,11510.0,0.0,97.0,50538.0,8078.0,12427.0,58713.0
2012,106150808,15,Kern,ADVENTIST HEALTH TEHACHAPI VALLEY,115 WEST E STREET,TEHACHAPI,93561,General Acute Care,0.0,1-49,STANDBY,5600.0,6779.0,2.0,1718.0,1629.0,1880.0,1635.0,1438.0,1412.0,986.0,770.0,618.0,295.0,0.0,53.0,731.0,1971.0,22.0,78.0,194.0,9332.0,775.0,264.0,23.0,0.0,0.0,11.0,11139.0,11.0,6.0,4400.0,2094.0,706.0,3374.0,0.0,17.0,12014.0,350.0,14.0,12381.0
2012,106154101,15,Kern,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,93308,General Acute Care,0.0,1-49,BASIC,3809.0,4865.0,0.0,432.0,597.0,1260.0,1313.0,1300.0,1270.0,954.0,798.0,679.0,71.0,0.0,59.0,412.0,1898.0,3.0,84.0,0.0,6218.0,166.0,801.0,22.0,7.0,5.0,2.0,7530.0,6.0,12.0,2414.0,2645.0,109.0,1936.0,0.0,20.0,8442.0,212.0,3261.0,8674.0
2012,106160702,16,Kings,CORCORAN DISTRICT HOSPITAL,1310 HANNA AVENUE,CORCORAN,93212,General Acute Care,0.0,1-49,STANDBY,3083.0,3578.0,0.0,1324.0,869.0,1175.0,1020.0,874.0,527.0,352.0,167.0,98.0,255.0,0.0,3.0,429.0,3732.0,10.0,66.0,219.0,2202.0,65.0,26.0,5.0,1.0,0.0,2.0,6554.0,0.0,0.0,3488.0,912.0,98.0,1147.0,0.0,4.0,5880.0,777.0,478.0,6661.0
2012,106164029,16,Kings,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,HANFORD,93230,General Acute Care,0.0,100-149,BASIC,40370.0,54731.0,1.0,18297.0,12629.0,16603.0,13402.0,11675.0,8366.0,4684.0,3013.0,2404.0,4028.0,1.0,0.0,3949.0,60515.0,209.0,1249.0,72.0,29108.0,1349.0,1263.0,94.0,2.0,14.0,65.0,91704.0,237.0,251.0,48527.0,10607.0,5755.0,17538.0,0.0,141.0,76841.0,18120.0,8372.0,95102.0
2012,106171049,17,Lake,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,95422,General Acute Care,0.0,1-49,STANDBY,7128.0,8367.0,0.0,1453.0,1342.0,2565.0,2002.0,2052.0,2272.0,1638.0,954.0,905.0,312.0,0.0,83.0,763.0,1237.0,107.0,60.0,142.0,13103.0,2029.0,358.0,37.0,0.0,0.0,1.0,12801.0,134.0,29.0,7260.0,4182.0,329.0,2167.0,0.0,10.0,15128.0,357.0,1156.0,15495.0
2012,106171395,17,Lake,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,95453,General Acute Care,0.0,1-49,BASIC,8132.0,9939.0,0.0,1611.0,1822.0,2627.0,2521.0,2040.0,2522.0,1886.0,1475.0,1258.0,309.0,0.0,42.0,273.0,2313.0,737.0,141.0,33.0,14532.0,605.0,125.0,40.0,0.0,4.0,2.0,17055.0,67.0,20.0,6093.0,5306.0,816.0,2967.0,0.0,46.0,17224.0,801.0,1373.0,18071.0
2012,106184008,18,Lassen,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,General Acute Care,0.0,1-49,BASIC,4262.0,4887.0,0.0,934.0,1065.0,1689.0,1152.0,1180.0,1070.0,828.0,509.0,497.0,225.0,0.0,32.0,236.0,678.0,346.0,70.0,3.0,7784.0,628.0,5.0,8.0,0.0,0.0,6.0,8372.0,41.0,79.0,2623.0,1800.0,1280.0,2483.0,0.0,8.0,9082.0,59.0,885.0,9149.0
2012,106190017,19,Los Angeles,ALHAMBRA HOSPITAL MEDICAL CENTER,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,General Acute Care,0.0,100-149,BASIC,4492.0,5770.0,1.0,1069.0,1056.0,1533.0,1388.0,1420.0,1381.0,828.0,666.0,794.0,128.0,0.0,1835.0,457.0,6547.0,10.0,108.0,75.0,1231.0,380.0,463.0,6.0,1.0,106.0,5.0,8939.0,93.0,221.0,718.0,2315.0,86.0,5543.0,0.0,960.0,8170.0,1133.0,2603.0,10263.0
2012,106190034,19,Los Angeles,ANTELOPE VALLEY HOSPITAL,1600 WEST AVENUE J,LANCASTER,93534,General Acute Care,0.0,300-499,BASIC,37888.0,53903.0,0.0,14548.0,11425.0,17693.0,12752.0,11218.0,10682.0,4760.0,2642.0,1869.0,4202.0,0.0,960.0,26919.0,32579.0,85.0,806.0,206.0,30236.0,429.0,5072.0,134.0,13.0,2.0,17.0,85812.0,58.0,139.0,51831.0,10310.0,2953.0,11078.0,0.0,225.0,84339.0,7227.0,13234.0,91791.0
2012,106190045,19,Los Angeles,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON ROAD,AVALON,90704,General Acute Care,0.0,1-49,STANDBY,845.0,836.0,0.0,180.0,192.0,274.0,202.0,156.0,235.0,200.0,114.0,95.0,33.0,0.0,5.0,7.0,488.0,0.0,84.0,1.0,1096.0,124.0,7.0,2.0,0.0,2.0,0.0,1517.0,0.0,0.0,270.0,262.0,51.0,740.0,0.0,10.0,1478.0,193.0,15.0,1681.0
2012,106190053,19,Los Angeles,ST. MARY MEDICAL CENTER - LONG BEACH,1050 LINDEN AVENUE,LONG BEACH,90813,General Acute Care,0.0,300-499,BASIC,21998.0,25943.0,0.0,6763.0,4627.0,9252.0,6972.0,7003.0,6250.0,3002.0,1206.0,989.0,1877.0,0.0,1414.0,12970.0,19249.0,281.0,654.0,706.0,12667.0,611.0,1193.0,49.0,3.0,1.0,7.0,45542.0,0.0,73.0,24979.0,6057.0,2508.0,3531.0,0.0,112.0,40819.0,7010.0,6470.0,47941.0
2012,106190066,19,Los Angeles,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,9542 EAST ARTESIA BOULEVARD,BELLFLOWER,90706,General Acute Care,0.0,100-149,BASIC,3680.0,5209.0,0.0,1771.0,1174.0,1700.0,1247.0,1014.0,813.0,382.0,201.0,141.0,446.0,0.0,534.0,1810.0,4999.0,53.0,158.0,38.0,1297.0,36.0,358.0,7.0,1.0,15.0,10.0,8380.0,0.0,32.0,3519.0,698.0,0.0,3008.0,0.0,20.0,7546.0,1323.0,2035.0,8889.0
2012,106190081,19,Los Angeles,BEVERLY HOSPITAL,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,General Acute Care,0.0,200-299,BASIC,12258.0,14939.0,0.0,4823.0,3454.0,4511.0,3460.0,2946.0,2554.0,1698.0,1321.0,1333.0,1097.0,0.0,316.0,290.0,24355.0,3.0,217.0,55.0,1961.0,0.0,1432.0,61.0,5.0,0.0,7.0,24819.0,154.0,230.0,12577.0,6950.0,584.0,1898.0,0.0,330.0,22408.0,4459.0,6417.0,27197.0
2012,106190110,19,Los Angeles,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,90231,General Acute Care,0.0,300-499,BASIC,8905.0,9692.0,0.0,1572.0,1759.0,3187.0,2838.0,3018.0,3086.0,1465.0,740.0,664.0,268.0,0.0,567.0,7399.0,4487.0,75.0,253.0,55.0,5761.0,224.0,707.0,44.0,0.0,0.0,0.0,16561.0,400.0,12.0,1040.0,3159.0,465.0,8860.0,0.0,115.0,17791.0,691.0,6316.0,18597.0
2012,106190125,19,Los Angeles,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,General Acute Care,0.0,300-499,BASIC,22235.0,26962.0,0.0,7396.0,6271.0,10232.0,7411.0,6165.0,5452.0,2522.0,918.0,591.0,2239.0,0.0,307.0,17394.0,27464.0,47.0,730.0,463.0,2792.0,381.0,1529.0,93.0,0.0,125.0,4.0,46271.0,708.0,9.0,27485.0,3694.0,2044.0,2588.0,0.0,27.0,35881.0,13289.0,9193.0,49197.0
2012,106190148,19,Los Angeles,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,90301,General Acute Care,0.0,300-499,BASIC,20509.0,26489.0,0.0,5176.0,4906.0,9716.0,6998.0,6957.0,6389.0,2968.0,1499.0,1070.0,1319.0,0.0,300.0,30463.0,12231.0,0.0,822.0,0.0,3182.0,487.0,824.0,0.0,1.0,0.0,0.0,44629.0,551.0,175.0,23147.0,5936.0,499.0,4667.0,0.0,381.0,43162.0,3455.0,16796.0,46998.0
2012,106190159,19,Los Angeles,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,21530 SOUTH PIONEER BOULEVARD,HAWAIIAN GARDENS,90716,General Acute Care,0.0,100-149,BASIC,2900.0,3663.0,0.0,699.0,717.0,1229.0,973.0,1044.0,881.0,434.0,255.0,240.0,91.0,0.0,395.0,1023.0,2953.0,1.0,321.0,19.0,1851.0,86.0,134.0,13.0,1.0,8.0,0.0,6158.0,9.0,101.0,2095.0,955.0,355.0,1584.0,0.0,63.0,5905.0,595.0,1814.0,6563.0
2012,106190170,19,Los Angeles,CHILDREN'S HOSPITAL OF LOS ANGELES,4650 SUNSET BOULEVARD,LOS ANGELES,90027,General Acute Care,0.0,500+,BASIC,32786.0,28147.0,0.0,37200.0,12707.0,359.0,49.0,35.0,18.0,9.0,4.0,1.0,10551.0,0.0,2254.0,3886.0,48135.0,8.0,4900.0,0.0,1750.0,5.0,2329.0,1.0,0.0,0.0,0.0,58344.0,201.0,1.0,55591.0,34.0,214.0,5094.0,0.0,465.0,33957.0,26511.0,5657.0,60933.0
2012,106190197,19,Los Angeles,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,90255,General Acute Care,0.0,50-99,STANDBY,10662.0,13477.0,0.0,7423.0,4335.0,3464.0,3014.0,2152.0,1165.0,658.0,415.0,213.0,1300.0,0.0,5.0,260.0,23732.0,0.0,47.0,5.0,90.0,431.0,1058.0,1.0,0.0,3.0,1.0,22601.0,15.0,1.0,17156.0,762.0,41.0,872.0,0.0,63.0,10974.0,13102.0,3359.0,24139.0
2012,106190198,19,Los Angeles,LOS ANGELES COMMUNITY HOSPITAL,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,General Acute Care,0.0,100-149,STANDBY,4054.0,4031.0,0.0,1700.0,867.0,784.0,828.0,904.0,1016.0,748.0,439.0,411.0,388.0,0.0,85.0,619.0,6213.0,4.0,57.0,29.0,1078.0,2779.0,484.0,1.0,0.0,3.0,15.0,4690.0,5.0,108.0,3989.0,1839.0,92.0,1200.0,0.0,31.0,4349.0,3705.0,2414.0,8085.0
2012,106190200,19,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,General Acute Care,0.0,200-299,BASIC,8386.0,10628.0,0.0,3334.0,2487.0,2646.0,2237.0,2155.0,1910.0,1188.0,964.0,1277.0,816.0,0.0,4516.0,172.0,5851.0,2.0,647.0,0.0,7826.0,396.0,227.0,24.0,4.0,0.0,26.0,17716.0,161.0,138.0,1297.0,2913.0,361.0,11591.0,0.0,1448.0,16356.0,1210.0,4988.0,19014.0
2012,106190240,19,Los Angeles,LAKEWOOD REGIONAL MEDICAL CENTER,3700 EAST SOUTH STREET,LAKEWOOD,90712,General Acute Care,0.0,150-199,BASIC,16239.0,22920.0,2.0,4225.0,4148.0,6720.0,5695.0,5474.0,4697.0,3022.0,2286.0,2158.0,736.0,0.0,1473.0,12294.0,12771.0,35.0,2390.0,260.0,9938.0,713.0,1365.0,92.0,16.0,197.0,1.0,36334.0,167.0,276.0,2167.0,7687.0,789.0,20414.0,0.0,200.0,36944.0,2017.0,6024.0,39161.0
2012,106190243,19,Los Angeles,PIH HEALTH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,DOWNEY,90241,General Acute Care,0.0,150-199,BASIC,18942.0,24551.0,0.0,8072.0,6184.0,6674.0,5444.0,4420.0,3569.0,2786.0,2388.0,2170.0,1786.0,0.0,425.0,2072.0,35178.0,8.0,1508.0,17.0,4285.0,613.0,1766.0,35.0,7.0,0.0,0.0,40569.0,60.0,155.0,18960.0,6599.0,612.0,10527.0,0.0,113.0,35409.0,7971.0,7702.0,43493.0
2012,106190256,19,Los Angeles,EAST LOS ANGELES DOCTORS HOSPITAL,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,General Acute Care,0.0,100-149,BASIC,5797.0,6826.0,0.0,2427.0,1709.0,2201.0,1816.0,1582.0,1195.0,598.0,362.0,253.0,480.0,0.0,43.0,279.0,11860.0,24.0,77.0,17.0,323.0,234.0,383.0,21.0,1.0,12.0,0.0,11808.0,57.0,23.0,6275.0,633.0,275.0,1294.0,0.0,43.0,7071.0,5509.0,2014.0,12623.0
2012,106190280,19,Los Angeles,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BOULEVARD,ENCINO,91436,General Acute Care,0.0,100-149,BASIC,3415.0,4204.0,0.0,516.0,544.0,1281.0,1377.0,1283.0,1163.0,584.0,343.0,478.0,50.0,0.0,100.0,821.0,805.0,0.0,370.0,3.0,5520.0,129.0,289.0,7.0,0.0,1.0,0.0,7125.0,25.0,17.0,1635.0,1448.0,142.0,2415.0,0.0,212.0,7221.0,186.0,1604.0,7619.0
2012,106190298,19,Los Angeles,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,250 SOUTH GRAND AVENUE,GLENDORA,91741,General Acute Care,0.0,100-149,BASIC,10385.0,12724.0,1.0,3375.0,3187.0,3717.0,2926.0,2791.0,2645.0,1568.0,1308.0,942.0,651.0,0.0,599.0,831.0,10930.0,28.0,286.0,40.0,10396.0,265.0,210.0,20.0,5.0,10.0,12.0,22412.0,78.0,92.0,1510.0,3585.0,149.0,13961.0,0.0,461.0,20457.0,2192.0,3445.0,23110.0
2012,106190315,19,Los Angeles,GARFIELD MEDICAL CENTER,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,General Acute Care,0.0,200-299,BASIC,7467.0,8865.0,1.0,2889.0,1784.0,2087.0,1821.0,1819.0,1524.0,1287.0,1146.0,1231.0,745.0,0.0,6333.0,296.0,8535.0,0.0,64.0,2.0,1103.0,245.0,329.0,44.0,1.0,40.0,0.0,15443.0,139.0,74.0,1657.0,3002.0,386.0,9011.0,0.0,2075.0,12023.0,2235.0,5838.0,16333.0
2012,106190323,19,Los Angeles,ADVENTIST HEALTH GLENDALE,1509 WILSON TERRACE,GLENDALE,91206,General Acute Care,0.0,500+,BASIC,14133.0,18586.0,1.0,3946.0,3396.0,5153.0,4371.0,4154.0,3885.0,2824.0,2138.0,1937.0,899.0,17.0,1736.0,948.0,9901.0,19.0,55.0,225.0,19836.0,846.0,592.0,67.0,0.0,27.0,3.0,30588.0,0.0,284.0,11185.0,5632.0,947.0,10386.0,0.0,2763.0,28374.0,1583.0,13144.0,32720.0
2012,106190328,19,Los Angeles,GLENDORA COMMUNITY HOSPITAL,150 WEST ROUTE 66,GLENDORA,91740,General Acute Care,0.0,100-149,BASIC,1378.0,1576.0,0.0,432.0,413.0,511.0,458.0,366.0,354.0,197.0,91.0,48.0,84.0,0.0,91.0,90.0,1583.0,437.0,190.0,6.0,557.0,67.0,128.0,8.0,0.0,0.0,32.0,2592.0,3.0,111.0,1528.0,556.0,30.0,184.0,0.0,30.0,2483.0,441.0,1571.0,2954.0
2012,106190352,19,Los Angeles,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,General Acute Care,0.0,100-149,BASIC,6871.0,7935.0,0.0,3282.0,2391.0,2534.0,2095.0,1643.0,1199.0,545.0,257.0,191.0,669.0,0.0,698.0,206.0,13060.0,0.0,40.0,5.0,797.0,385.0,270.0,22.0,0.0,0.0,1.0,13945.0,181.0,1.0,2367.0,636.0,281.0,8444.0,0.0,83.0,9826.0,4897.0,2621.0,14806.0
2012,106190382,19,Los Angeles,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,General Acute Care,0.0,300-499,BASIC,13138.0,14257.0,0.0,472.0,1995.0,6239.0,5560.0,4809.0,4161.0,2106.0,1163.0,746.0,144.0,0.0,1801.0,4106.0,12176.0,33.0,3192.0,39.0,6048.0,283.0,3380.0,70.0,3.0,10.0,23.0,22976.0,360.0,129.0,3620.0,2887.0,90.0,10922.0,0.0,1450.0,19748.0,6197.0,5646.0,27395.0
2012,106190385,19,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI STREET,MISSION HILLS,91345,General Acute Care,0.0,300-499,BASIC,28542.0,38216.0,3.0,14411.0,8682.0,10615.0,8347.0,6790.0,5533.0,3687.0,2865.0,2855.0,2976.0,0.0,1198.0,2528.0,49246.0,16.0,1290.0,167.0,12316.0,858.0,380.0,96.0,3.0,19.0,1.0,64975.0,155.0,196.0,31010.0,8760.0,2713.0,13756.0,0.0,522.0,53257.0,12982.0,10644.0,66761.0
2012,106190392,19,Los Angeles,GOOD SAMARITAN HOSPITAL-LOS ANGELES,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,General Acute Care,0.0,300-499,BASIC,10483.0,12306.0,0.0,1095.0,1666.0,4863.0,3870.0,3414.0,3217.0,2101.0,1209.0,922.0,432.0,0.0,2042.0,4539.0,10749.0,11.0,217.0,160.0,5071.0,832.0,2441.0,90.0,0.0,0.0,0.0,18970.0,442.0,13.0,4023.0,3493.0,290.0,7536.0,0.0,1158.0,14719.0,6912.0,5187.0,22789.0
2012,106190400,19,Los Angeles,HUNTINGTON MEMORIAL HOSPITAL,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,General Acute Care,0.0,500+,BASIC,19297.0,23192.0,1.0,5297.0,4308.0,6606.0,5709.0,5426.0,5197.0,3452.0,2369.0,2856.0,1270.0,0.0,2811.0,7022.0,14703.0,38.0,1374.0,48.0,16494.0,196.0,354.0,83.0,7.0,37.0,101.0,40099.0,196.0,213.0,11574.0,7785.0,1038.0,15365.0,0.0,1035.0,37064.0,4391.0,13690.0,42490.0
2012,106190413,19,Los Angeles,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,210 W. SAN BERNARDINO ROAD,COVINA,91723,General Acute Care,0.0,150-199,BASIC,6250.0,8273.0,0.0,1446.0,1703.0,2252.0,1886.0,1990.0,1936.0,1254.0,984.0,836.0,236.0,0.0,751.0,868.0,8063.0,24.0,206.0,10.0,4601.0,285.0,310.0,42.0,4.0,7.0,5.0,13312.0,287.0,228.0,846.0,3085.0,83.0,7717.0,0.0,460.0,12267.0,1796.0,6751.0,14523.0
2012,106190422,19,Los Angeles,TORRANCE MEMORIAL MEDICAL CENTER,3330 WEST LOMITA BOULEVARD,TORRANCE,90505,General Acute Care,0.0,300-499,BASIC,17788.0,24232.0,0.0,4212.0,4258.0,5180.0,5168.0,5439.0,5056.0,3952.0,3680.0,4183.0,892.0,0.0,4821.0,5125.0,9487.0,189.0,4737.0,22.0,17639.0,383.0,238.0,53.0,5.0,4.0,2.0,40709.0,0.0,621.0,6419.0,9601.0,675.0,21050.0,0.0,960.0,38024.0,3036.0,13851.0,42020.0
2012,106190429,19,Los Angeles,KAISER FOUNDATION HOSPITAL - LOS ANGELES,4867 SUNSET BOULEVARD,LOS ANGELES,90027,General Acute Care,1.0,300-499,BASIC,29861.0,33134.0,1.0,4954.0,4982.0,10487.0,9379.0,8647.0,8150.0,6783.0,4961.0,3713.0,940.0,0.0,6507.0,8433.0,26608.0,151.0,3396.0,2499.0,15402.0,245.0,849.0,17.0,29.0,116.0,7.0,60559.0,802.0,155.0,7288.0,12574.0,130.0,35123.0,0.0,1986.0,50263.0,10747.0,9074.0,62996.0
2012,106190431,19,Los Angeles,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,General Acute Care,0.0,200-299,BASIC,21264.0,28424.0,2.0,4853.0,4802.0,6930.0,5658.0,6197.0,6337.0,5143.0,4891.0,3914.0,965.0,0.0,3639.0,15935.0,14686.0,96.0,2481.0,2995.0,9858.0,675.0,586.0,26.0,38.0,278.0,1.0,47354.0,453.0,223.0,6067.0,11453.0,259.0,27979.0,0.0,569.0,44885.0,4236.0,6678.0,49690.0
2012,106190432,19,Los Angeles,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA STREET,PANORAMA CITY,91402,General Acute Care,0.0,200-299,BASIC,21074.0,25548.0,1.0,4638.0,4451.0,6825.0,5729.0,5597.0,5877.0,4904.0,3902.0,3769.0,931.0,0.0,4006.0,3247.0,22441.0,107.0,462.0,520.0,15840.0,219.0,297.0,25.0,22.0,100.0,6.0,44874.0,468.0,158.0,5777.0,10374.0,98.0,25014.0,0.0,1151.0,39073.0,6399.0,6346.0,46623.0
2012,106190434,19,Los Angeles,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVENUE,LOS ANGELES,90034,General Acute Care,0.0,200-299,BASIC,25797.0,34845.0,3.0,5080.0,5055.0,9943.0,7422.0,7208.0,7760.0,6548.0,5346.0,5222.0,1061.0,0.0,1920.0,29516.0,13192.0,196.0,2395.0,2967.0,10459.0,584.0,314.0,44.0,73.0,298.0,5.0,58304.0,435.0,85.0,8502.0,13837.0,151.0,30247.0,0.0,600.0,55262.0,4783.0,5678.0,60645.0
2012,106190470,19,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,4101 TORRANCE BOULEVARD,TORRANCE,90503,General Acute Care,0.0,300-499,BASIC,23106.0,30838.0,1.0,8425.0,5604.0,8377.0,7217.0,6312.0,5518.0,3718.0,3099.0,3584.0,2091.0,0.0,3815.0,8538.0,18078.0,28.0,3025.0,166.0,20295.0,1137.0,539.0,101.0,12.0,78.0,0.0,50836.0,331.0,664.0,15554.0,9485.0,3234.0,18050.0,0.0,994.0,49405.0,3546.0,12741.0,53945.0
2012,106190475,19,Los Angeles,COMMUNITY HOSPITAL LONG BEACH,1720 TERMINO AVENUE,LONG BEACH,90804,General Acute Care,0.0,200-299,BASIC,8572.0,10361.0,0.0,1527.0,1906.0,3837.0,2878.0,3209.0,2588.0,1225.0,621.0,896.0,246.0,0.0,694.0,4534.0,3907.0,16.0,357.0,3.0,9422.0,854.0,441.0,30.0,0.0,6.0,0.0,17008.0,35.0,160.0,5558.0,3075.0,308.0,5502.0,0.0,58.0,18419.0,456.0,3572.0,18933.0
2012,106190500,19,Los Angeles,CEDARS-SINAI MARINA DEL REY HOSPITAL,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,General Acute Care,0.0,100-149,BASIC,9248.0,9941.0,0.0,936.0,1431.0,3797.0,3367.0,2984.0,2655.0,1625.0,1114.0,1176.0,104.0,0.0,647.0,4391.0,2563.0,40.0,1553.0,681.0,9314.0,542.0,989.0,41.0,5.0,22.0,0.0,17372.0,156.0,59.0,475.0,3397.0,649.0,10369.0,0.0,251.0,18309.0,629.0,2912.0,19189.0
2012,106190517,19,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,91356,General Acute Care,0.0,200-299,BASIC,11229.0,15199.0,5.0,3828.0,2817.0,3512.0,3457.0,2975.0,2920.0,2074.0,1665.0,2357.0,828.0,0.0,353.0,1401.0,4820.0,4.0,460.0,41.0,19354.0,252.0,296.0,38.0,14.0,59.0,6.0,25467.0,157.0,109.0,6773.0,5286.0,1237.0,8595.0,0.0,140.0,25619.0,674.0,8694.0,26433.0
2012,106190521,19,Los Angeles,MEMORIAL HOSPITAL OF GARDENA,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,General Acute Care,0.0,150-199,BASIC,12129.0,17054.0,0.0,3899.0,3408.0,6488.0,4552.0,3748.0,3164.0,1576.0,789.0,548.0,1011.0,0.0,365.0,15734.0,9829.0,31.0,1109.0,281.0,1834.0,874.0,2105.0,68.0,1.0,6.0,3.0,25681.0,132.0,102.0,13381.0,2047.0,827.0,2685.0,0.0,161.0,25653.0,3369.0,5385.0,29183.0
2012,106190522,19,Los Angeles,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,General Acute Care,0.0,300-499,BASIC,12098.0,14579.0,0.0,2819.0,2613.0,4006.0,3654.0,3447.0,3061.0,2381.0,2139.0,1817.0,740.0,0.0,1398.0,986.0,10722.0,10.0,3264.0,74.0,10223.0,126.0,712.0,41.0,2.0,34.0,1.0,25151.0,75.0,87.0,10826.0,5170.0,1282.0,5378.0,0.0,2455.0,21067.0,3155.0,6205.0,26677.0
2012,106190524,19,Los Angeles,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,General Acute Care,0.0,100-149,BASIC,6505.0,7411.0,3.0,1796.0,1947.0,2196.0,2308.0,1957.0,1693.0,961.0,438.0,365.0,258.0,0.0,4.0,1558.0,8354.0,3.0,784.0,8.0,3208.0,217.0,142.0,14.0,3.0,11.0,17.0,12843.0,21.0,242.0,7380.0,1972.0,216.0,932.0,0.0,317.0,9224.0,4378.0,4915.0,13919.0
2012,106190525,19,Los Angeles,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVENUE,LONG BEACH,90806,General Acute Care,1.0,300-499,BASIC,30530.0,38155.0,0.0,16731.0,8744.0,10641.0,7825.0,6788.0,5347.0,3305.0,1988.0,1823.0,5493.0,0.0,4147.0,16843.0,31140.0,76.0,2386.0,2562.0,11531.0,593.0,2198.0,67.0,3.0,13.0,0.0,65031.0,363.0,294.0,16678.0,6218.0,2959.0,31944.0,0.0,966.0,57979.0,9740.0,14818.0,68685.0
2012,106190529,19,Los Angeles,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,General Acute Care,0.0,300-499,BASIC,13130.0,16788.0,0.0,4204.0,3326.0,4167.0,3511.0,3572.0,3237.0,2552.0,1989.0,2436.0,924.0,0.0,3470.0,2146.0,13094.0,6.0,1365.0,0.0,9837.0,912.0,352.0,79.0,2.0,0.0,7.0,28139.0,88.0,132.0,1659.0,6123.0,542.0,16565.0,0.0,861.0,26956.0,2101.0,10628.0,29918.0
