,datayear,oshpd_id2,county_name,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSE_CATEGORY_DESC,control_type_desc,TRAUMA_CENTER_DESC,ed_lic_levl_end,rural_hospital_desc,teaching_hospital_desc,licensed_bed_size,mssa_designation,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic or Latino,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other_Languages,English,Spanish
215,,106344029,SACRAMENTO,1650 CREEKSIDE DRIVE,FOLSOM,95630,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,15937.0,21405.0,,4030.0,3833.0,5399.0,5367.0,4748.0,4592.0,3528.0,2481.0,2763.0,601.0,,2587.0,1823.0,4730.0,132.0,981.0,342.0,31477.0,1155.0,285.0,33.0,3.0,155.0,,35390.0,249.0,37.0,14583.0,7627.0,1197.0,11835.0,2100.0,37342.0,1362.0,35054.0,926.0
216,,106350784,SAN BENITO,911 SUNSET DRIVE,HOLLISTER,95023,General Acute Care Hospital,District,,Basic,SMALL/RURAL,,100-149,Rural,8425.0,10165.0,,2822.0,2491.0,2731.0,2629.0,1990.0,2041.0,1522.0,1008.0,789.0,567.0,,215.0,148.0,11663.0,9.0,157.0,156.0,17905.0,552.0,422.0,14.0,,1.0,18.0,17209.0,76.0,11.0,9989.0,2822.0,473.0,4832.0,474.0,18590.0,18.0,15217.0,3355.0
217,,106361110,SAN BERNARDINO,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,General Acute Care Hospital,District,,Standby,SMALL/RURAL,,1-49,Rural,5608.0,5647.0,,1073.0,1274.0,1838.0,1388.0,1221.0,1454.0,1380.0,946.0,546.0,135.0,,184.0,201.0,1734.0,34.0,1307.0,50.0,9479.0,808.0,115.0,24.0,1.0,,,10238.0,,,3414.0,1311.0,320.0,5488.0,722.0,11255.0,8.0,10961.0,286.0
218,,106361144,SAN BERNARDINO,5451 WALNUT AVENUE,CHINO,91710,General Acute Care Hospital,Investor - Corporation,,Basic,,,100-149,Urban,17424.0,22133.0,,6499.0,5780.0,7789.0,5906.0,4830.0,3688.0,2163.0,1146.0,814.0,942.0,,2048.0,2383.0,28201.0,39.0,1878.0,226.0,32983.0,613.0,1944.0,67.0,4.0,18.0,1.0,36183.0,101.0,9.0,25609.0,3348.0,1055.0,5869.0,3676.0,39557.0,396.0,30049.0,9112.0
219,,106361166,SAN BERNARDINO,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,General Acute Care Hospital,Investor - Limited Liability Company,,Basic,,,100-149,Urban,10060.0,12930.0,,3743.0,3151.0,4625.0,3700.0,2846.0,2374.0,1202.0,468.0,319.0,562.0,,597.0,2193.0,16743.0,13.0,155.0,15.0,20017.0,262.0,1347.0,32.0,,1.0,6.0,20886.0,39.0,37.0,3141.0,1680.0,195.0,15220.0,2754.0,22990.0,60.0,18424.0,4506.0
220,,106361223,SAN BERNARDINO,9961 SIERRA AVENUE,FONTANA,92335,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,56306.0,71920.0,5.0,12915.0,12166.0,20047.0,17049.0,15326.0,15651.0,14085.0,10408.0,7544.0,3040.0,,5890.0,17785.0,65756.0,423.0,63475.0,4940.0,35718.0,1546.0,5010.0,199.0,141.0,819.0,12.0,118553.0,1361.0,359.0,39093.0,26093.0,432.0,55065.0,7521.0,128231.0,1176.0,113505.0,13550.0
221,,106361246,SAN BERNARDINO,11234 ANDERSON STREET,LOMA LINDA,92354,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,300-499,Urban,28859.0,32139.0,,14047.0,9169.0,7971.0,6642.0,4811.0,5143.0,4184.0,2586.0,1924.0,4521.0,,2361.0,7693.0,31887.0,389.0,498.0,255.0,49802.0,415.0,3294.0,98.0,19.0,96.0,19.0,51174.0,1328.0,273.0,34093.0,10065.0,1536.0,9964.0,5331.0,60998.0,554.0,53596.0,6848.0
222,,106361266,SAN BERNARDINO,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,General Acute Care Hospital,District,,Standby,SMALL/RURAL,,1-49,Rural,4042.0,4861.0,,912.0,1049.0,1305.0,1257.0,1014.0,1170.0,1071.0,676.0,336.0,113.0,,131.0,104.0,1881.0,122.0,971.0,123.0,7452.0,703.0,142.0,10.0,,,1.0,8039.0,,2.0,4420.0,2088.0,243.0,1825.0,323.0,8903.0,19.0,8536.0,348.0
223,,106361308,SAN BERNARDINO,350 TERRACINA BOULEVARD,REDLANDS,92373,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,15389.0,21608.0,,3003.0,3389.0,6834.0,5786.0,4454.0,4663.0,3448.0,2402.0,2358.0,660.0,,725.0,2418.0,14706.0,57.0,1190.0,245.0,32362.0,429.0,2015.0,75.0,10.0,7.0,1.0,33873.0,191.0,81.0,17276.0,6635.0,249.0,10128.0,2709.0,36997.0,81.0,35875.0,1041.0
224,,106361318,SAN BERNARDINO,999 SAN BERNARDINO ROAD,UPLAND,91786,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,32219.0,45346.0,33.0,6793.0,6929.0,13266.0,11912.0,9279.0,9849.0,7921.0,5479.0,4757.0,1413.0,,2746.0,8455.0,34406.0,130.0,37853.0,3891.0,24523.0,688.0,803.0,180.0,45.0,177.0,2.0,74747.0,180.0,340.0,31507.0,26915.0,1780.0,12074.0,5285.0,77598.0,526.0,74035.0,3037.0
225,,106361323,SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,25832.0,35610.0,,10539.0,7921.0,12270.0,9224.0,6859.0,6431.0,3326.0,1409.0,714.0,2749.0,,728.0,11401.0,41833.0,47.0,981.0,99.0,48186.0,517.0,2269.0,62.0,5.0,8.0,,58348.0,66.0,29.0,48537.0,5090.0,291.0,3899.0,3579.0,61442.0,132.0,48880.0,12430.0
226,,106361339,SAN BERNARDINO,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,28799.0,35467.0,,6566.0,5963.0,12228.0,10558.0,8050.0,8818.0,5714.0,3075.0,1808.0,1486.0,,1153.0,15635.0,31528.0,96.0,2124.0,225.0,45033.0,1038.0,4465.0,223.0,3.0,6.0,8.0,57547.0,463.0,324.0,44253.0,10026.0,394.0,5637.0,3885.0,64266.0,318.0,57043.0,6905.0
227,,106361343,SAN BERNARDINO,18300 US HIGHWAY 18,APPLE VALLEY,92307,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,SMALL/RURAL,,200-299,Urban,28553.0,40025.0,1.0,8942.0,7112.0,11662.0,9775.0,7207.0,7784.0,6113.0,4402.0,3276.0,2306.0,,686.0,10649.0,20650.0,26.0,15720.0,385.0,41113.0,2612.0,3444.0,90.0,88.0,323.0,4.0,61529.0,91.0,172.0,39775.0,13156.0,1186.0,11057.0,3405.0,68579.0,163.0,65240.0,3176.0
228,,106361370,SAN BERNARDINO,15248 ELEVENTH STREET,VICTORVILLE,92395,General Acute Care Hospital,City or County,,Basic,SMALL/RURAL,,100-149,Urban,14253.0,18779.0,1.0,4385.0,3995.0,6474.0,5347.0,4222.0,3682.0,2282.0,995.0,611.0,1040.0,,396.0,36.0,13503.0,84.0,10379.0,133.0,21897.0,469.0,3423.0,105.0,1.0,2.0,346.0,28400.0,,26.0,24297.0,2212.0,418.0,3405.0,2701.0,33033.0,60.0,32094.0,879.0
229,,106361458,SAN BERNARDINO,1401 BAILEY AVENUE,NEEDLES,92363,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Standby,SMALL/RURAL,,1-49,Frontier,2592.0,2639.0,,431.0,497.0,698.0,753.0,656.0,920.0,670.0,359.0,198.0,49.0,,44.0,197.0,605.0,434.0,25.0,2.0,4470.0,205.0,210.0,12.0,7.0,,,4466.0,,,2531.0,1228.0,99.0,975.0,397.0,5231.0,17.0,5194.0,20.0
230,,106362041,SAN BERNARDINO,6601 WHITE FEATHER ROAD,JOSHUA TREE,92252,General Acute Care Hospital,Investor - Limited Liability Company,,Basic,SMALL/RURAL,,150-199,Rural,10158.0,13283.0,2.0,2573.0,2159.0,3686.0,3413.0,2601.0,3138.0,2825.0,1428.0,1100.0,520.0,,2379.0,66.0,3497.0,16899.0,,,4099.0,1091.0,1214.0,56.0,2.0,7.0,11.0,20677.0,,53.0,9831.0,4927.0,813.0,6713.0,1159.0,23443.0,99.0,22902.0,442.0
231,,106364014,SAN BERNARDINO,1710 BARTON ROAD,REDLANDS,92373,Acute Psychiatric Hospital,Non-profit Corporation (incl. Church-related),,,,,50-99,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,106364144,SAN BERNARDINO,16850 BEAR VALLEY ROAD,VICTORVILLE,92395,General Acute Care Hospital,Investor - Corporation,,Basic,,,100-149,Urban,13827.0,16694.0,,3751.0,3311.0,5186.0,4714.0,3655.0,3730.0,2618.0,1590.0,1247.0,719.0,,593.0,6089.0,12225.0,73.0,13532.0,74.0,10160.0,1057.0,1064.0,166.0,,2.0,4.0,28032.0,12.0,23.0,2769.0,5211.0,1089.0,18736.0,2716.0,30521.0,1.0,30118.0,402.0
233,,106364231,SAN BERNARDINO,400 N. PEPPER AVENUE,COLTON,92324,General Acute Care Hospital,City or County,,Basic,,Teaching,300-499,Urban,35869.0,36671.0,,6014.0,6368.0,16643.0,12976.0,10195.0,10245.0,5698.0,1878.0,879.0,1644.0,,1534.0,10892.0,46838.0,155.0,47513.0,928.0,11518.0,286.0,6072.0,85.0,2.0,11.0,8.0,60346.0,387.0,195.0,54188.0,3058.0,6424.0,2046.0,6824.0,72540.0,780.0,58359.0,13401.0
234,,106364430,SAN BERNARDINO,820 EAST MOUNTAIN VIEW ST,BARSTOW,92311,General Acute Care Hospital,Investor - Corporation,,Basic,,,1-49,Rural,13372.0,16948.0,,3932.0,3139.0,5788.0,4503.0,3322.0,3927.0,2593.0,1409.0,854.0,853.0,,344.0,7625.0,8131.0,47.0,50.0,1.0,22252.0,562.0,1525.0,56.0,5.0,22.0,2.0,27706.0,12.0,46.0,7946.0,4186.0,1016.0,15509.0,1639.0,30320.0,30.0,29703.0,587.0
235,,106370652,SAN DIEGO,6655 ALVARADO ROAD,SAN DIEGO,92120,General Acute Care Hospital,Investor - Corporation,,Basic,,,200-299,Urban,8817.0,8914.0,2.0,305.0,1395.0,3887.0,3362.0,2805.0,2929.0,1778.0,700.0,538.0,34.0,,857.0,3551.0,3638.0,75.0,448.0,159.0,12617.0,83.0,668.0,22.0,12.0,6.0,28.0,16483.0,83.0,19.0,8963.0,2815.0,1492.0,2481.0,1973.0,17733.0,373.0,16878.0,482.0
236,,106370673,SAN DIEGO,3020 CHILDREN'S WAY,SAN DIEGO,92123,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,500+,Urban,45786.0,38935.0,3.0,48691.0,24448.0,265.0,90.0,48.0,35.0,14.0,6.0,3.0,11124.0,,4872.0,5777.0,45541.0,293.0,40703.0,421.0,32579.0,145.0,920.0,7.0,,17.0,,82032.0,1175.0,3.0,53431.0,41.0,5112.0,21565.0,4248.0,84724.0,2542.0,67599.0,14583.0
237,,106370689,SAN DIEGO,250 PROSPECT PLACE,CORONADO,92118,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,7530.0,9503.0,,977.0,1519.0,3150.0,2846.0,2332.0,2215.0,1581.0,1107.0,1197.0,109.0,,589.0,878.0,6573.0,33.0,4187.0,156.0,11190.0,231.0,287.0,12.0,1.0,12.0,23.0,15934.0,63.0,32.0,6744.0,3236.0,2078.0,4191.0,784.0,17033.0,371.0,14673.0,1989.0
238,,106370694,SAN DIEGO,7901 FROST STREET,SAN DIEGO,92123,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,500+,Urban,31244.0,46399.0,,630.0,3624.0,15241.0,14486.0,11291.0,11260.0,9059.0,5841.0,6111.0,100.0,,7237.0,7083.0,20264.0,311.0,26082.0,1950.0,34980.0,469.0,1355.0,132.0,1.0,214.0,122.0,72622.0,1185.0,1121.0,26762.0,17734.0,3494.0,25601.0,4052.0,77643.0,4283.0,67188.0,6172.0
239,,106370695,SAN DIEGO,3003 HEALTH CENTER DRIVE,SAN DIEGO,92123,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,,,,200-299,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,106370714,SAN DIEGO,5555 GROSSMONT CENTER DRIVE,LA MESA,91942,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,500+,Urban,37001.0,45749.0,,3865.0,5782.0,16466.0,14055.0,10912.0,11668.0,8950.0,5285.0,4936.0,831.0,,1880.0,8866.0,20225.0,419.0,33753.0,1098.0,36734.0,1463.0,4296.0,231.0,1.0,47.0,234.0,72897.0,1251.0,1346.0,42828.0,17092.0,3362.0,14675.0,4793.0,82750.0,5145.0,72220.0,5385.0
241,,106370730,SAN DIEGO,4647 ZION AVENUE,SAN DIEGO,92120,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,46929.0,60643.0,3.0,6988.0,7475.0,14031.0,13313.0,12291.0,13644.0,13961.0,12181.0,12105.0,1585.0,1.0,9714.0,10351.0,30691.0,349.0,28809.0,1629.0,56723.0,474.0,1418.0,55.0,220.0,1530.0,5.0,102379.0,662.0,712.0,13651.0,30624.0,503.0,58914.0,3879.0,107575.0,1361.0,99807.0,6407.0
242,,106370744,SAN DIEGO,4077 FIFTH AVENUE,SAN DIEGO,92103,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,300-499,Urban,47236.0,50475.0,7.0,3638.0,5372.0,18590.0,16035.0,13130.0,14970.0,12087.0,7082.0,6118.0,695.0,1.0,4277.0,12581.0,45139.0,250.0,4667.0,896.0,75042.0,1073.0,1697.0,171.0,16.0,5.0,8.0,93830.0,192.0,152.0,49097.0,21844.0,2616.0,15643.0,8478.0,97718.0,1179.0,79277.0,17262.0
243,,106370745,SAN DIEGO,7850 VISTA HILL AVENUE,SAN DIEGO,92123,Acute Psychiatric Hospital,Non-profit Corporation (incl. Church-related),,,,,150-199,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,106370755,SAN DIEGO,555 E. VALLEY PARKWAY,ESCONDIDO,92025,General Acute Care Hospital,District,,,,,100-149,Urban,38487.0,48226.0,2.0,6844.0,8287.0,13988.0,11907.0,9989.0,10679.0,8838.0,6745.0,7990.0,1448.0,,3188.0,3264.0,31021.0,933.0,17059.0,660.0,61611.0,1193.0,1.0,154.0,112.0,833.0,95.0,81458.0,948.0,1169.0,33218.0,19451.0,1962.0,27052.0,5032.0,86715.0,1167.0,75421.0,10127.0
245,,106370759,SAN DIEGO,2400 EAST FOURTH STREET,NATIONAL CITY,91950,General Acute Care Hospital,Investor - Limited Liability Company,,Basic,,,200-299,Urban,11295.0,12248.0,,1246.0,1919.0,4701.0,3968.0,3289.0,3753.0,2449.0,1130.0,911.0,175.0,2.0,2521.0,5713.0,8670.0,9.0,767.0,85.0,14448.0,538.0,390.0,51.0,,,,22433.0,38.0,,14313.0,4389.0,773.0,1658.0,2410.0,23543.0,447.0,20395.0,2701.0
246,,106370771,SAN DIEGO,9888 GENESEE AVENUE,LA JOLLA,92037,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,14714.0,18290.0,1.0,621.0,1817.0,5328.0,4714.0,4055.0,4457.0,4141.0,3636.0,4142.0,94.0,,2681.0,1664.0,3983.0,77.0,2585.0,866.0,25132.0,199.0,171.0,52.0,11.0,4.0,3.0,32108.0,73.0,119.0,6802.0,9852.0,1414.0,12570.0,2247.0,33005.0,747.0,31605.0,653.0
247,,106370780,SAN DIEGO,4002 VISTA WAY,OCEANSIDE,92056,General Acute Care Hospital,District,,Basic,,,300-499,Urban,22721.0,26154.0,22.0,3573.0,4240.0,8414.0,6817.0,5737.0,6242.0,5314.0,3354.0,4401.0,805.0,,2115.0,3574.0,15961.0,55.0,14286.0,136.0,28731.0,1589.0,1826.0,145.0,29.0,280.0,12.0,44009.0,372.0,273.0,19566.0,11555.0,2053.0,8679.0,7044.0,48897.0,394.0,43447.0,5056.0
248,,106370782,SAN DIEGO,200 WEST ARBOR DRIVE,SAN DIEGO,92103,General Acute Care Hospital,University of California,,Comprehensive,,Teaching,300-499,Urban,27138.0,26653.0,5.0,474.0,1910.0,9038.0,9181.0,8281.0,10202.0,8015.0,3997.0,2598.0,100.0,,3505.0,7093.0,12964.0,188.0,14743.0,417.0,27850.0,251.0,,58.0,10.0,84.0,,52008.0,344.0,396.0,21332.0,11500.0,1683.0,10561.0,8720.0,53796.0,1474.0,48605.0,3717.0
249,,106370875,SAN DIEGO,751 MEDICAL CENTER COURT,CHULA VISTA,91911,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,24188.0,34149.0,,4260.0,5231.0,10930.0,9330.0,7416.0,7036.0,5776.0,3862.0,3683.0,813.0,,4198.0,3279.0,37673.0,109.0,35468.0,1147.0,14136.0,1248.0,1139.0,69.0,1.0,12.0,281.0,53935.0,231.0,249.0,27736.0,11222.0,4336.0,11965.0,3078.0,58337.0,927.0,43867.0,13543.0
250,,106370977,SAN DIEGO,15615 POMERADO ROAD,POWAY,92064,General Acute Care Hospital,District,,Basic,,,200-299,Urban,12508.0,16147.0,1.0,1845.0,2789.0,4244.0,3962.0,3369.0,3411.0,3027.0,2525.0,3239.0,245.0,,2255.0,1039.0,5071.0,173.0,4673.0,159.0,20357.0,1068.0,2.0,50.0,29.0,163.0,17.0,26204.0,475.0,468.0,9809.0,7273.0,1459.0,8661.0,1454.0,28656.0,1202.0,25999.0,1455.0
251,,106371394,SAN DIEGO,354 SANTA FE DRIVE,ENCINITAS,92024,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,150-199,Urban,17741.0,22875.0,1.0,2726.0,3507.0,5179.0,4882.0,5000.0,5058.0,4918.0,4164.0,4755.0,427.0,1.0,1308.0,1123.0,8343.0,63.0,4916.0,1268.0,31939.0,732.0,798.0,49.0,20.0,71.0,2.0,37810.0,81.0,139.0,10165.0,11447.0,1186.0,15378.0,2321.0,40617.0,400.0,38033.0,2184.0
252,,106380857,SAN FRANCISCO,2425 GEARY BOULEVARD,SAN FRANCISCO,94115,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,200-299,Urban,17408.0,17476.0,4.0,2139.0,1773.0,5810.0,5992.0,4259.0,4341.0,3969.0,3062.0,3096.0,446.0,1.0,7588.0,5426.0,5909.0,183.0,6781.0,852.0,14058.0,94.0,236.0,25.0,24.0,245.0,1.0,33690.0,311.0,182.0,3580.0,7814.0,1036.0,20452.0,2005.0,34888.0,2352.0,30549.0,1987.0
253,,106380929,SAN FRANCISCO,2333 BUCHANAN STREET,SAN FRANCISCO,94115,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,1-49,Urban,12542.0,12616.0,,4660.0,2168.0,2421.0,2630.0,2424.0,2559.0,2694.0,2360.0,2307.0,935.0,,6695.0,2527.0,2031.0,78.0,2380.0,257.0,13221.0,396.0,203.0,40.0,4.0,36.0,30.0,24228.0,115.0,89.0,5428.0,5573.0,258.0,12331.0,1568.0,25158.0,3556.0,21149.0,453.0
254,,106380933,SAN FRANCISCO,601 DUBOCE AVENUE,SAN FRANCISCO,94117,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,7189.0,4539.0,,96.0,236.0,1892.0,2298.0,2054.0,2050.0,1464.0,934.0,692.0,12.0,,1201.0,1935.0,1267.0,52.0,1211.0,142.0,7187.0,275.0,144.0,7.0,5.0,11.0,6.0,11170.0,74.0,22.0,3171.0,2576.0,301.0,4334.0,1346.0,11728.0,424.0,11029.0,275.0
255,,106380939,SAN FRANCISCO,1001 POTRERO AVENUE,SAN FRANCISCO,94110,General Acute Care Hospital,City or County,,Comprehensive,,Teaching,300-499,Urban,41643.0,27147.0,,3238.0,3174.0,12404.0,13845.0,12185.0,11656.0,7531.0,2526.0,1432.0,798.0,1.0,6750.0,16536.0,22948.0,1671.0,25210.0,2645.0,15978.0,3561.0,86.0,51.0,,,8.0,64908.0,16.0,,46946.0,9771.0,1482.0,8406.0,2185.0,68790.0,3706.0,49289.0,15795.0
256,,106380960,SAN FRANCISCO,900 HYDE STREET,SAN FRANCISCO,94109,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,18761.0,10942.0,,245.0,575.0,5261.0,5758.0,5465.0,5802.0,4063.0,1354.0,1144.0,36.0,,2865.0,7193.0,3830.0,86.0,808.0,802.0,17949.0,57.0,336.0,13.0,2.0,34.0,1.0,29056.0,26.0,104.0,12567.0,5923.0,1630.0,5577.0,3968.0,29703.0,986.0,28032.0,685.0
257,,106380964,SAN FRANCISCO,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,6560.0,6510.0,,931.0,891.0,2272.0,2315.0,2136.0,1795.0,1215.0,775.0,570.0,170.0,,1223.0,3517.0,5041.0,33.0,4638.0,60.0,3599.0,197.0,191.0,2.0,2.0,7.0,8.0,12548.0,86.0,17.0,6739.0,2184.0,150.0,2383.0,1614.0,13070.0,330.0,9951.0,2789.0
258,,106380965,SAN FRANCISCO,450 STANYAN STREET,SAN FRANCISCO,94117,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,200-299,Urban,7224.0,6527.0,2.0,63.0,538.0,2125.0,2015.0,1841.0,2224.0,1748.0,1378.0,1815.0,6.0,,2309.0,2459.0,1254.0,20.0,193.0,296.0,8476.0,10.0,130.0,25.0,4.0,23.0,2.0,13373.0,72.0,42.0,4222.0,4442.0,196.0,3704.0,1167.0,13753.0,1361.0,12154.0,238.0
259,,106381154,SAN FRANCISCO,505 PARNASSUS AVENUE,SAN FRANCISCO,94143,General Acute Care Hospital,University of California,,Basic,,Teaching,500+,Urban,21615.0,20514.0,19.0,7513.0,4150.0,5603.0,5304.0,4500.0,4963.0,4065.0,2353.0,1932.0,1764.0,1.0,7688.0,7278.0,7523.0,240.0,8726.0,830.0,17386.0,532.0,827.0,41.0,23.0,7.0,16.0,39897.0,690.0,69.0,14818.0,7553.0,533.0,14685.0,4531.0,42148.0,2784.0,37570.0,1794.0
260,,106382715,SAN FRANCISCO,845 JACKSON STREET,SAN FRANCISCO,94133,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Standby,,,50-99,Urban,2356.0,2820.0,1.0,91.0,119.0,369.0,295.0,335.0,618.0,848.0,1018.0,1484.0,,,4616.0,132.0,209.0,7.0,127.0,24.0,271.0,89.0,61.0,2.0,,47.0,1.0,4960.0,1.0,6.0,1110.0,1595.0,82.0,2135.0,255.0,5177.0,4029.0,1135.0,13.0
261,,106384202,SAN FRANCISCO,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,,,,100-149,Urban,3511.0,3394.0,,478.0,451.0,1128.0,1299.0,1076.0,997.0,631.0,425.0,331.0,89.0,,745.0,1774.0,2531.0,20.0,2384.0,27.0,1955.0,110.0,93.0,1.0,3.0,2.0,4.0,6620.0,65.0,4.0,3422.0,1163.0,70.0,1495.0,755.0,6905.0,231.0,5288.0,1386.0
262,,106390846,SAN JOAQUIN,525 WEST ACACIA ST,STOCKTON,95203,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,14097.0,18679.0,1.0,4023.0,3431.0,5991.0,5227.0,4190.0,4178.0,2777.0,1486.0,955.0,519.0,,1832.0,8913.0,12067.0,10.0,13966.0,39.0,8017.0,564.0,1040.0,31.0,14.0,110.0,,30832.0,57.0,124.0,21384.0,4361.0,814.0,4480.0,1738.0,32777.0,374.0,30683.0,1720.0
263,,106390923,SAN JOAQUIN,975 SOUTH FAIRMONT AVENUE,LODI,95240,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,150-199,Urban,20173.0,26070.0,,6257.0,4907.0,7208.0,6715.0,4938.0,5203.0,3946.0,3044.0,2701.0,1324.0,,3176.0,2181.0,16513.0,54.0,7711.0,690.0,32419.0,1117.0,1307.0,33.0,7.0,15.0,,43064.0,142.0,328.0,24343.0,8815.0,1409.0,8910.0,2766.0,46243.0,827.0,39879.0,5537.0
264,,106391010,SAN JOAQUIN,500 WEST HOSPITAL ROAD,FRENCH CAMP,95231,General Acute Care Hospital,City or County,,Basic,,,150-199,Urban,21376.0,17738.0,7.0,3338.0,3489.0,7354.0,7023.0,5343.0,5597.0,3784.0,1357.0,962.0,874.0,,2948.0,8012.0,13539.0,192.0,16715.0,583.0,10671.0,149.0,1250.0,68.0,14.0,175.0,276.0,32612.0,213.0,194.0,24092.0,4131.0,3821.0,2835.0,4242.0,39121.0,1243.0,31935.0,5943.0
265,,106391042,SAN JOAQUIN,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,General Acute Care Hospital,Investor - Limited Liability Company,,Basic,,,300-499,Urban,28019.0,37047.0,2.0,7220.0,5782.0,11840.0,9646.0,7247.0,7989.0,6322.0,3928.0,3214.0,1880.0,,6107.0,13263.0,26379.0,375.0,9348.0,885.0,35090.0,465.0,1612.0,144.0,13.0,41.0,10.0,61728.0,440.0,396.0,35489.0,13098.0,610.0,12018.0,3811.0,65068.0,1427.0,57732.0,5909.0
266,,106391056,SAN JOAQUIN,1420 NORTH TRACY BOULEVARD,TRACY,95376,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,14240.0,18140.0,,4638.0,4061.0,5406.0,5058.0,3898.0,3460.0,2441.0,1504.0,1022.0,892.0,,3910.0,3420.0,13810.0,153.0,14044.0,145.0,10708.0,558.0,171.0,26.0,5.0,21.0,14.0,31225.0,112.0,60.0,16363.0,3639.0,933.0,8627.0,2818.0,32380.0,1860.0,26575.0,3945.0
267,,106392287,SAN JOAQUIN,1205 EAST NORTH STREET,MANTECA,95336,General Acute Care Hospital,Investor - Corporation,,Basic,,,50-99,Urban,12175.0,17467.0,,4164.0,3624.0,4727.0,4363.0,3394.0,3266.0,2384.0,1635.0,1374.0,711.0,,780.0,1628.0,11771.0,118.0,12799.0,377.0,13940.0,261.0,286.0,14.0,8.0,65.0,,28889.0,47.0,56.0,16878.0,4820.0,855.0,5441.0,1647.0,29642.0,263.0,28369.0,1010.0
268,,106394009,SAN JOAQUIN,1777 WEST YOSEMITE AVENUE,MANTECA,95337,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,40425.0,49327.0,7.0,9364.0,8573.0,13508.0,12379.0,11770.0,11587.0,9310.0,6474.0,4924.0,1870.0,,7703.0,8293.0,34411.0,806.0,32599.0,885.0,39473.0,2049.0,2120.0,58.0,100.0,208.0,13.0,83941.0,376.0,430.0,12468.0,16811.0,1898.0,54228.0,4352.0,89759.0,932.0,82674.0,6153.0
