,datayear,oshpd_id2,county_name,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,license_type_desc,control_type_desc,TRAUMA_CENTER_DESC,ed_lic_levl_end,rural_hospital_desc,teaching_hospital_desc,licensed_bed_size,mssa_designation,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other_Languages,English,Spanish
219,,106361246,SAN BERNARDINO,11234 ANDERSON STREET,LOMA LINDA,92354,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,300-499,Urban,27611.0,29905.0,2.0,14662.0,9065.0,6734.0,5715.0,4423.0,4882.0,3499.0,2087.0,1590.0,4861.0,,1908.0,6952.0,29423.0,148.0,40.0,145.0,18902.0,474.0,2013.0,143.0,9.0,38.0,9.0,48123.0,906.0,229.0,33176.0,9439.0,1447.0,9010.0,4445.0,57518.0,598.0,50404.0,6516.0
220,,106361266,SAN BERNARDINO,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,Hospital,District,,Standby,SMALL/RURAL,,1-49,Rural,4515.0,5234.0,,1033.0,1191.0,1576.0,1282.0,1083.0,1465.0,1061.0,630.0,283.0,145.0,,80.0,106.0,2117.0,59.0,210.0,80.0,7097.0,608.0,160.0,10.0,,,1.0,8966.0,,,5184.0,2082.0,301.0,1800.0,382.0,9749.0,14.0,9427.0,308.0
221,,106361308,SAN BERNARDINO,350 TERRACINA BOULEVARD,REDLANDS,92373,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,16891.0,24348.0,,3970.0,4264.0,8125.0,6353.0,4827.0,4894.0,3349.0,2145.0,2313.0,999.0,,664.0,2881.0,15746.0,50.0,1200.0,448.0,20250.0,527.0,1792.0,87.0,4.0,5.0,4.0,38336.0,110.0,83.0,21424.0,6252.0,273.0,10298.0,2992.0,41239.0,76.0,40197.0,966.0
222,,106361318,SAN BERNARDINO,999 SAN BERNARDINO ROAD,UPLAND,91786,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,27758.0,37972.0,4.0,6372.0,6016.0,11257.0,9879.0,8065.0,8235.0,6075.0,4549.0,3993.0,1293.0,,2210.0,7178.0,28586.0,61.0,4999.0,508.0,22192.0,768.0,687.0,190.0,40.0,177.0,,63099.0,170.0,246.0,22982.0,23277.0,1477.0,11024.0,6958.0,65734.0,426.0,62967.0,2341.0
223,,106361323,SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,25652.0,34536.0,,10762.0,7963.0,12022.0,8836.0,6611.0,6136.0,2955.0,1229.0,655.0,3019.0,,783.0,11643.0,39658.0,43.0,416.0,121.0,7524.0,613.0,3038.0,68.0,,3.0,2.0,56251.0,27.0,68.0,48469.0,4722.0,297.0,3566.0,3112.0,60188.0,136.0,48979.0,11073.0
224,,106361339,SAN BERNARDINO,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,30929.0,38339.0,4.0,7967.0,6984.0,13674.0,10691.0,8729.0,9539.0,5309.0,2571.0,1777.0,2031.0,,1248.0,17237.0,32586.0,110.0,429.0,274.0,17388.0,1129.0,6158.0,216.0,5.0,17.0,,60970.0,376.0,257.0,48536.0,9518.0,461.0,5597.0,5142.0,69272.0,288.0,62856.0,6128.0
225,,106361343,SAN BERNARDINO,18300 US HIGHWAY 18,APPLE VALLEY,92307,Hospital,Non-profit Corporation (incl. Church-related),,Basic,SMALL/RURAL,,200-299,Urban,29048.0,39644.0,2.0,9663.0,7683.0,11267.0,9296.0,7348.0,7986.0,5817.0,3973.0,3034.0,2627.0,,570.0,10861.0,19953.0,27.0,3740.0,461.0,33082.0,2132.0,3328.0,92.0,82.0,342.0,16.0,62241.0,67.0,178.0,39637.0,12775.0,1309.0,11509.0,3464.0,68694.0,136.0,65471.0,3087.0
226,,106361370,SAN BERNARDINO,15248 ELEVENTH STREET,VICTORVILLE,92395,Hospital,City or County,,Basic,SMALL/RURAL,,100-149,Urban,14161.0,18296.0,7.0,4636.0,4007.0,6081.0,5347.0,3991.0,3841.0,2113.0,804.0,584.0,1060.0,,392.0,,12402.0,61.0,8829.0,386.0,10394.0,421.0,4899.0,105.0,1.0,1.0,286.0,26526.0,,9.0,24821.0,1946.0,371.0,2637.0,2688.0,32464.0,79.0,30606.0,1779.0
227,,106361458,SAN BERNARDINO,1401 BAILEY AVENUE,NEEDLES,92363,Hospital,Non-profit Corporation (incl. Church-related),,Standby,SMALL/RURAL,,1-49,Frontier,2519.0,2859.0,,551.0,473.0,745.0,734.0,725.0,941.0,642.0,336.0,154.0,77.0,,12.0,204.0,659.0,392.0,29.0,2.0,4080.0,168.0,258.0,7.0,3.0,,,4723.0,,,2704.0,1188.0,131.0,958.0,397.0,5378.0,9.0,5342.0,27.0
228,,106362041,SAN BERNARDINO,6601 WHITE FEATHER ROAD,JOSHUA TREE,92252,Hospital,Investor - Limited Liability Company,,Basic,SMALL/RURAL,,150-199,Rural,9905.0,12876.0,1.0,2708.0,2237.0,3642.0,3180.0,2509.0,3226.0,2475.0,1214.0,1000.0,591.0,,2189.0,54.0,3397.0,16542.0,,,600.0,1047.0,1017.0,49.0,3.0,10.0,,20349.0,,56.0,10347.0,4480.0,991.0,5813.0,1151.0,22782.0,49.0,22306.0,427.0
229,,106364144,SAN BERNARDINO,16850 BEAR VALLEY ROAD,VICTORVILLE,92395,Hospital,Investor - Corporation,,Basic,,,100-149,Urban,14737.0,18087.0,,4228.0,3819.0,6118.0,5224.0,3877.0,3800.0,2429.0,1343.0,1054.0,932.0,,498.0,6715.0,10372.0,102.0,4294.0,38.0,10805.0,1219.0,831.0,186.0,,6.0,1.0,30472.0,13.0,6.0,3816.0,4866.0,1034.0,20524.0,2584.0,32824.0,22.0,32734.0,68.0
230,,106364231,SAN BERNARDINO,400 N. PEPPER AVENUE,COLTON,92324,Hospital,City or County,,Basic,,Teaching,300-499,Urban,37328.0,38725.0,,6201.0,6931.0,18345.0,13153.0,10874.0,10983.0,5561.0,1526.0,758.0,1721.0,,1078.0,11411.0,46827.0,193.0,3703.0,816.0,12025.0,185.0,5374.0,93.0,3.0,32.0,6.0,65066.0,549.0,472.0,58825.0,3262.0,5622.0,2231.0,6113.0,76053.0,589.0,62150.0,13314.0
231,,106364430,SAN BERNARDINO,820 EAST MOUNTAIN VIEW ST,BARSTOW,92311,Hospital,Investor - Corporation,,Basic,,,1-49,Rural,13822.0,17411.0,2.0,4268.0,3258.0,5693.0,4758.0,3709.0,4153.0,2218.0,1302.0,854.0,1022.0,,251.0,6704.0,8614.0,38.0,28.0,6.0,15594.0,539.0,2300.0,57.0,4.0,18.0,7.0,27972.0,23.0,43.0,9285.0,4193.0,1029.0,14957.0,1770.0,31235.0,22.0,30565.0,648.0
232,,106370652,SAN DIEGO,6655 ALVARADO ROAD,SAN DIEGO,92120,Hospital,Investor - Corporation,,Basic,,,200-299,Urban,9137.0,9708.0,1.0,407.0,1535.0,4322.0,3557.0,2962.0,3032.0,1648.0,670.0,666.0,47.0,,1019.0,3918.0,3534.0,135.0,3.0,2.0,10235.0,170.0,338.0,27.0,1.0,,2.0,17823.0,205.0,44.0,10356.0,3427.0,862.0,2347.0,1854.0,18846.0,325.0,18175.0,346.0
233,,106370673,SAN DIEGO,3020 CHILDREN'S WAY,SAN DIEGO,92123,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,500+,Urban,46103.0,40027.0,2.0,49889.0,23638.0,387.0,126.0,69.0,35.0,28.0,8.0,5.0,11947.0,,4601.0,5240.0,46194.0,153.0,9971.0,372.0,19601.0,363.0,525.0,11.0,,100.0,,83799.0,967.0,,54447.0,35.0,5882.0,20871.0,4870.0,86132.0,2220.0,68952.0,14960.0
234,,106370689,SAN DIEGO,250 PROSPECT PLACE,CORONADO,92118,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,6951.0,9403.0,,1061.0,1471.0,3076.0,2669.0,2153.0,2199.0,1407.0,1042.0,1172.0,104.0,,570.0,857.0,5827.0,26.0,1217.0,134.0,7723.0,191.0,209.0,11.0,,59.0,41.0,15405.0,31.0,41.0,6462.0,3075.0,1912.0,4200.0,704.0,16354.0,339.0,14448.0,1567.0
235,,106370694,SAN DIEGO,7901 FROST STREET,SAN DIEGO,92123,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,500+,Urban,31070.0,46912.0,,657.0,4058.0,16542.0,14559.0,11169.0,11472.0,8291.0,5201.0,5920.0,113.0,,7124.0,7032.0,19595.0,232.0,9492.0,1352.0,33155.0,341.0,1294.0,135.0,1.0,96.0,117.0,73582.0,934.0,1009.0,27923.0,17006.0,3722.0,25771.0,3560.0,77982.0,4063.0,67997.0,5922.0
236,,106370714,SAN DIEGO,5555 GROSSMONT CENTER DRIVE,LA MESA,91942,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,500+,Urban,37736.0,47387.0,,4137.0,6304.0,16687.0,13844.0,11452.0,13094.0,8548.0,4947.0,5238.0,872.0,,1751.0,9039.0,18843.0,320.0,18107.0,730.0,36333.0,1312.0,6003.0,228.0,1.0,70.0,221.0,73393.0,1486.0,1505.0,44407.0,17695.0,3069.0,15110.0,4842.0,85123.0,5515.0,74530.0,5078.0
237,,106370730,SAN DIEGO,4647 ZION AVENUE,SAN DIEGO,92120,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,38338.0,49897.0,3.0,6414.0,6982.0,11251.0,10632.0,9744.0,11528.0,11619.0,9057.0,9592.0,1419.0,,7334.0,8272.0,24833.0,248.0,552.0,1052.0,45947.0,937.0,827.0,57.0,143.0,1071.0,15.0,83565.0,632.0,841.0,11608.0,24342.0,185.0,48726.0,3375.0,88238.0,1062.0,81123.0,6053.0
238,,106370744,SAN DIEGO,4077 FIFTH AVENUE,SAN DIEGO,92103,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,300-499,Urban,47686.0,50597.0,,4419.0,5954.0,19196.0,15742.0,13730.0,15289.0,11296.0,6239.0,5510.0,908.0,,4171.0,12076.0,45766.0,198.0,1099.0,56.0,34917.0,1656.0,4691.0,168.0,10.0,59.0,,90806.0,215.0,276.0,52298.0,20111.0,2485.0,15456.0,7933.0,98283.0,1188.0,79838.0,17257.0
239,,106370755,SAN DIEGO,555 E. VALLEY PARKWAY,ESCONDIDO,92025,Hospital,District,,Standby,,,200-299,Urban,38642.0,49608.0,17.0,8177.0,8830.0,14302.0,11992.0,10319.0,10925.0,8718.0,5927.0,7463.0,1614.0,,3142.0,3477.0,31910.0,800.0,3258.0,544.0,45136.0,1239.0,,129.0,79.0,488.0,138.0,82907.0,1290.0,935.0,36060.0,18340.0,2036.0,27321.0,4510.0,88267.0,1121.0,76256.0,10890.0
240,,106370759,SAN DIEGO,2400 EAST FOURTH STREET,NATIONAL CITY,91950,Hospital,Investor - Limited Liability Company,,Basic,,,200-299,Urban,12013.0,13824.0,,1608.0,2439.0,5231.0,4057.0,3675.0,4039.0,2385.0,1139.0,1030.0,232.0,2.0,2529.0,6334.0,10016.0,7.0,285.0,88.0,6578.0,305.0,252.0,64.0,,,,25059.0,66.0,2.0,15967.0,4669.0,764.0,1854.0,2583.0,25837.0,540.0,21871.0,3426.0
241,,106370771,SAN DIEGO,9888 GENESEE AVENUE,LA JOLLA,92037,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,13744.0,16292.0,,734.0,1883.0,5215.0,4500.0,3878.0,4156.0,3436.0,2706.0,3397.0,131.0,,2426.0,1322.0,3077.0,75.0,1813.0,73.0,21250.0,377.0,290.0,80.0,6.0,3.0,2.0,28918.0,112.0,190.0,6760.0,7877.0,1471.0,12194.0,1734.0,30036.0,666.0,28789.0,581.0
242,,106370780,SAN DIEGO,4002 VISTA WAY,OCEANSIDE,92056,Hospital,District,,Basic,,,300-499,Urban,26440.0,30528.0,2.0,4795.0,4929.0,9968.0,8375.0,7058.0,7707.0,5153.0,3241.0,4585.0,1159.0,,2241.0,4125.0,17142.0,95.0,2855.0,1008.0,29504.0,1615.0,2216.0,125.0,39.0,194.0,6.0,51850.0,384.0,312.0,24543.0,12091.0,2356.0,10463.0,7517.0,56970.0,504.0,50467.0,5999.0
243,,106370782,SAN DIEGO,200 WEST ARBOR DRIVE,SAN DIEGO,92103,Hospital,University of California,,Comprehensive,,Teaching,300-499,Urban,29605.0,28013.0,19.0,577.0,2183.0,10102.0,9859.0,9184.0,11183.0,8006.0,3755.0,2628.0,139.0,21.0,2184.0,7956.0,12690.0,122.0,5844.0,401.0,28440.0,245.0,,68.0,9.0,93.0,5.0,55637.0,631.0,300.0,24201.0,11801.0,1861.0,11446.0,8328.0,57637.0,1818.0,52189.0,3630.0
244,,106370875,SAN DIEGO,751 MEDICAL CENTER COURT,CHULA VISTA,91911,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,24061.0,34944.0,,4737.0,5620.0,11436.0,8967.0,7335.0,7029.0,5499.0,3658.0,3737.0,987.0,,4303.0,3477.0,37660.0,55.0,4187.0,783.0,8540.0,1463.0,1243.0,64.0,2.0,105.0,122.0,54426.0,223.0,374.0,28874.0,11268.0,4003.0,12321.0,2539.0,59005.0,1013.0,45038.0,12954.0
245,,106370977,SAN DIEGO,15615 POMERADO ROAD,POWAY,92064,Hospital,District,,Basic,,,200-299,Urban,12437.0,16277.0,7.0,2043.0,2871.0,4371.0,3895.0,3408.0,3711.0,2902.0,2193.0,3059.0,268.0,,2268.0,1064.0,4359.0,158.0,2231.0,107.0,18534.0,954.0,1.0,46.0,24.0,84.0,36.0,26463.0,473.0,393.0,10234.0,6771.0,1531.0,8976.0,1209.0,28721.0,1335.0,26061.0,1325.0
246,,106371394,SAN DIEGO,354 SANTA FE DRIVE,ENCINITAS,92024,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,150-199,Urban,18063.0,22867.0,,3110.0,3470.0,5283.0,5228.0,5000.0,5364.0,4548.0,3618.0,4786.0,523.0,,1236.0,1150.0,7879.0,38.0,1395.0,107.0,29125.0,1602.0,1463.0,31.0,17.0,106.0,1.0,37330.0,122.0,216.0,10616.0,11055.0,1145.0,15897.0,2217.0,40930.0,231.0,38624.0,2075.0
247,,106380857,SAN FRANCISCO,2425 GEARY BOULEVARD,SAN FRANCISCO,94115,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,200-299,Urban,16539.0,16645.0,,2062.0,1811.0,5521.0,5332.0,4182.0,4180.0,3816.0,2766.0,3045.0,469.0,,6992.0,5363.0,5559.0,84.0,1305.0,896.0,12985.0,55.0,216.0,32.0,110.0,219.0,,31930.0,303.0,190.0,3205.0,7618.0,1011.0,18920.0,2429.0,33184.0,2273.0,28778.0,2133.0
248,,106380929,SAN FRANCISCO,2333 BUCHANAN STREET,SAN FRANCISCO,94115,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,300-499,Urban,13902.0,14078.0,,5759.0,2261.0,2475.0,2973.0,2763.0,3040.0,2977.0,2284.0,2318.0,1130.0,,7323.0,2782.0,2143.0,96.0,1358.0,245.0,14033.0,200.0,267.0,24.0,12.0,226.0,8.0,26894.0,49.0,70.0,6982.0,5381.0,392.0,13754.0,1471.0,27980.0,3975.0,23459.0,546.0
249,,106380933,SAN FRANCISCO,601 DUBOCE AVENUE,SAN FRANCISCO,94117,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,8276.0,5208.0,1.0,123.0,267.0,2267.0,2675.0,2528.0,2342.0,1646.0,861.0,759.0,17.0,,1179.0,2041.0,1305.0,51.0,451.0,178.0,8280.0,140.0,176.0,3.0,17.0,47.0,7.0,12742.0,98.0,22.0,3804.0,2665.0,483.0,5056.0,1477.0,13485.0,346.0,12785.0,354.0
250,,106380939,SAN FRANCISCO,1001 POTRERO AVENUE,SAN FRANCISCO,94110,Hospital,City or County,,Comprehensive,,Teaching,300-499,Urban,37705.0,24198.0,,2769.0,2798.0,11903.0,12563.0,11099.0,11013.0,6051.0,1763.0,1186.0,750.0,8.0,6392.0,14891.0,19458.0,1235.0,2069.0,3412.0,14446.0,2410.0,10.0,,,,,59196.0,66.0,3.0,45196.0,7223.0,582.0,8902.0,,61903.0,2541.0,48319.0,11043.0
251,,106380960,SAN FRANCISCO,900 HYDE STREET,SAN FRANCISCO,94109,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,21031.0,12412.0,5.0,343.0,766.0,6161.0,6275.0,6230.0,6922.0,4157.0,1306.0,1236.0,52.0,,3516.0,7768.0,4094.0,63.0,767.0,584.0,16656.0,120.0,693.0,15.0,1.0,16.0,3.0,32392.0,2.0,85.0,13377.0,6190.0,2749.0,5882.0,5244.0,33448.0,1258.0,31314.0,876.0
252,,106380964,SAN FRANCISCO,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,11427.0,11773.0,2.0,1928.0,1530.0,4227.0,4135.0,3573.0,3308.0,2083.0,1060.0,939.0,419.0,,2160.0,6474.0,8809.0,61.0,613.0,112.0,4973.0,161.0,271.0,7.0,4.0,28.0,1.0,22359.0,135.0,15.0,12338.0,3556.0,332.0,4064.0,2903.0,23202.0,593.0,17815.0,4794.0
253,,106380965,SAN FRANCISCO,450 STANYAN STREET,SAN FRANCISCO,94117,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,Teaching,300-499,Urban,8565.0,7593.0,1.0,93.0,683.0,2766.0,2414.0,2239.0,2691.0,1918.0,1357.0,1987.0,11.0,,2712.0,2594.0,1242.0,35.0,84.0,261.0,9231.0,71.0,414.0,24.0,5.0,16.0,25.0,15382.0,71.0,92.0,4871.0,4903.0,337.0,4170.0,1878.0,16159.0,1392.0,14507.0,260.0
254,,106381154,SAN FRANCISCO,505 PARNASSUS AVENUE,SAN FRANCISCO,94143,Hospital,University of California,,Basic,,Teaching,500+,Urban,16247.0,16793.0,18.0,5478.0,2916.0,4684.0,4685.0,3892.0,3864.0,2968.0,1621.0,1281.0,1668.0,1.0,5443.0,5797.0,5392.0,127.0,2730.0,1154.0,12415.0,123.0,787.0,45.0,10.0,35.0,12.0,31297.0,620.0,73.0,12660.0,5486.0,312.0,10992.0,3608.0,33058.0,2530.0,29086.0,1442.0
255,,106382715,SAN FRANCISCO,845 JACKSON STREET,SAN FRANCISCO,94133,Hospital,Non-profit Corporation (incl. Church-related),,Standby,,,50-99,Urban,2187.0,2642.0,1.0,94.0,141.0,373.0,276.0,345.0,601.0,764.0,880.0,1351.0,5.0,,4319.0,130.0,53.0,,9.0,33.0,286.0,89.0,39.0,1.0,,,,4699.0,,2.0,1077.0,1295.0,44.0,2182.0,232.0,4830.0,4123.0,699.0,8.0
256,,106390846,SAN JOAQUIN,525 WEST ACACIA ST,STOCKTON,95203,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,16971.0,22553.0,,5264.0,4025.0,7692.0,6041.0,4936.0,4830.0,2935.0,1563.0,1295.0,943.0,,2541.0,11209.0,14103.0,42.0,1038.0,114.0,10477.0,651.0,1632.0,65.0,1.0,77.0,9.0,36756.0,130.0,199.0,24699.0,4628.0,884.0,7233.0,2080.0,39524.0,479.0,37049.0,1996.0
257,,106390923,SAN JOAQUIN,975 SOUTH FAIRMONT AVENUE,LODI,95240,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,150-199,Urban,17955.0,23252.0,3.0,5546.0,4393.0,6661.0,5733.0,4628.0,4558.0,3404.0,2467.0,2640.0,1180.0,,1874.0,1445.0,13541.0,51.0,906.0,528.0,22865.0,1199.0,1813.0,29.0,25.0,30.0,3.0,37505.0,134.0,246.0,22520.0,8028.0,1250.0,7572.0,1840.0,41210.0,614.0,34960.0,5636.0
258,,106391010,SAN JOAQUIN,500 WEST HOSPITAL ROAD,FRENCH CAMP,95231,Hospital,City or County,,Basic,,,150-199,Urban,17847.0,15682.0,3.0,3139.0,3258.0,6510.0,5841.0,4814.0,4961.0,2809.0,923.0,428.0,849.0,,2405.0,7325.0,10698.0,52.0,4643.0,299.0,8110.0,232.0,284.0,44.0,,,460.0,30439.0,96.0,31.0,22479.0,3030.0,2015.0,2002.0,4006.0,33532.0,1272.0,26416.0,5844.0
259,,106391042,SAN JOAQUIN,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,Hospital,Investor - Limited Liability Company,,Basic,,,300-499,Urban,31620.0,43382.0,,9144.0,6646.0,14209.0,10826.0,8410.0,9559.0,6407.0,3919.0,3573.0,2309.0,,6275.0,14880.0,30029.0,410.0,1334.0,1828.0,20246.0,676.0,6964.0,159.0,8.0,110.0,44.0,65824.0,801.0,289.0,43470.0,14506.0,800.0,11140.0,5086.0,75002.0,2223.0,65418.0,7361.0
260,,106391056,SAN JOAQUIN,1420 NORTH TRACY BOULEVARD,TRACY,95376,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,15195.0,19948.0,1.0,5388.0,4363.0,5858.0,5581.0,4282.0,3751.0,2267.0,1426.0,1163.0,1065.0,,3615.0,3443.0,14552.0,141.0,2231.0,76.0,11086.0,307.0,214.0,18.0,26.0,109.0,6.0,33838.0,41.0,99.0,18702.0,3975.0,1092.0,8766.0,2602.0,35144.0,1731.0,29221.0,4192.0
261,,106392287,SAN JOAQUIN,1205 EAST NORTH STREET,MANTECA,95336,Hospital,Investor - Corporation,,Basic,,,50-99,Urban,12142.0,17348.0,,4527.0,3304.0,4912.0,4222.0,3519.0,3257.0,2139.0,1481.0,1265.0,864.0,,564.0,1507.0,11087.0,35.0,2919.0,187.0,13191.0,313.0,1531.0,16.0,2.0,88.0,,27457.0,50.0,31.0,17237.0,4555.0,791.0,5270.0,1637.0,29490.0,225.0,28178.0,1087.0
262,,106394009,SAN JOAQUIN,1777 WEST YOSEMITE AVENUE,MANTECA,95337,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Urban,33006.0,39727.0,1.0,8091.0,7960.0,10476.0,9412.0,9269.0,9636.0,7196.0,5032.0,4183.0,1479.0,,5190.0,6181.0,26383.0,372.0,1551.0,548.0,32509.0,1832.0,1648.0,40.0,93.0,35.0,15.0,68262.0,312.0,308.0,10546.0,14316.0,1365.0,42083.0,4424.0,72734.0,696.0,66882.0,5156.0
263,,106400466,SAN LUIS OBISPO,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Rural,10844.0,13225.0,,2157.0,2372.0,3125.0,3282.0,2862.0,2963.0,2686.0,2135.0,2157.0,330.0,,301.0,246.0,5686.0,44.0,581.0,255.0,16956.0,398.0,164.0,12.0,,5.0,2.0,23256.0,67.0,22.0,6183.0,6349.0,787.0,9351.0,1321.0,24069.0,94.0,22723.0,1252.0
264,,106400480,SAN LUIS OBISPO,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,50-99,Rural,8112.0,9417.0,,794.0,1210.0,2227.0,2081.0,1856.0,2278.0,2627.0,2062.0,2263.0,131.0,,284.0,285.0,2038.0,60.0,281.0,192.0,14389.0,123.0,69.0,13.0,7.0,14.0,1.0,17146.0,65.0,20.0,2998.0,6406.0,646.0,6725.0,618.0,17529.0,96.0,16926.0,507.0
265,,106400524,SAN LUIS OBISPO,1010 MURRAY STREET,SAN LUIS OBISPO,93405,Hospital,Investor - Corporation,,Basic,,,150-199,Rural,10476.0,11546.0,1.0,2062.0,2562.0,4449.0,2790.0,2168.0,2590.0,2151.0,1357.0,1348.0,546.0,,388.0,429.0,3356.0,22.0,1630.0,173.0,16025.0,206.0,143.0,20.0,12.0,62.0,2.0,21391.0,84.0,70.0,7210.0,4280.0,831.0,7970.0,1732.0,22023.0,79.0,21309.0,635.0
266,,106400548,SAN LUIS OBISPO,1100 LAS TABLAS ROAD,TEMPLETON,93465,Hospital,Investor - Corporation,,Basic,SMALL/RURAL,,100-149,Urban,14888.0,18530.0,2.0,3882.0,3509.0,5022.0,4659.0,3499.0,3957.0,3507.0,2369.0,2293.0,723.0,,267.0,864.0,7051.0,41.0,589.0,367.0,24241.0,416.0,94.0,23.0,20.0,243.0,2.0,32400.0,115.0,92.0,14071.0,7439.0,1594.0,8476.0,1828.0,33420.0,155.0,30771.0,2494.0
267,,106410782,SAN MATEO,222 WEST 39TH AVENUE,SAN MATEO,94403,Hospital,City or County,,Basic,,,200-299,Urban,18932.0,18662.0,,2240.0,2732.0,6618.0,7446.0,6619.0,5971.0,3589.0,1252.0,687.0,440.0,,1633.0,750.0,23547.0,130.0,1993.0,96.0,9445.0,317.0,228.0,10.0,1.0,1.0,,35212.0,855.0,18.0,27147.0,3434.0,2446.0,1615.0,2952.0,37594.0,1282.0,19013.0,17299.0
268,,106410806,SAN MATEO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,17219.0,18593.0,3.0,3076.0,2709.0,4908.0,4453.0,4016.0,4608.0,4087.0,3493.0,4042.0,423.0,,10495.0,2377.0,9778.0,123.0,1222.0,597.0,11223.0,294.0,193.0,32.0,52.0,343.0,,34438.0,152.0,164.0,2961.0,8983.0,897.0,19575.0,3399.0,35815.0,1216.0,31648.0,2951.0
269,,106410817,SAN MATEO,1900 SULLIVAN AVENUE,DALY CITY,94015,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,300-499,Urban,10560.0,13107.0,,2041.0,2078.0,3968.0,3255.0,2812.0,3038.0,2606.0,1699.0,1900.0,270.0,,4187.0,1006.0,11418.0,79.0,661.0,215.0,6101.0,290.0,561.0,69.0,4.0,2.0,4.0,22374.0,2.0,292.0,10523.0,4925.0,782.0,5877.0,1473.0,23667.0,3463.0,18009.0,2195.0
270,,106410828,SAN MATEO,600 MARINE BOULEVARD,MOSS BEACH,94038,Hospital,Non-profit Corporation (incl. Church-related),,Standby,SMALL/RURAL,,100-149,Rural,1308.0,1401.0,,434.0,336.0,367.0,348.0,290.0,358.0,290.0,151.0,92.0,43.0,,4.0,2.0,1665.0,,22.0,17.0,999.0,159.0,82.0,1.0,,,2.0,2451.0,5.0,9.0,1231.0,359.0,122.0,764.0,229.0,2709.0,31.0,1874.0,804.0
271,,106410852,SAN MATEO,1501 TROUSDALE DRIVE,BURLINGAME,94010,Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,18991.0,22900.0,,4350.0,3509.0,5579.0,5621.0,5010.0,5256.0,4138.0,3360.0,4295.0,773.0,,7239.0,1882.0,10700.0,50.0,2061.0,386.0,19573.0,248.0,188.0,39.0,23.0,75.0,21.0,40666.0,270.0,143.0,12137.0,10173.0,1317.0,15550.0,2678.0,41891.0,1565.0,37424.0,2902.0
